8.94131867,-1.18174701,-1.65966317,6.42720638,-1.67536014,-9.03796065,-1.22535174,-6.87249728,-5.13422319,-3.35254227
8.94314949,-1.25660206,-1.79404189,6.35720977,-1.82043576,-8.84854669,-1.51413563,-6.77988722,-5.00432418,-3.67873066
8.96073156,-1.29054293,-1.89953943,6.26876923,-1.96576241,-8.66420053,-1.84468730,-6.85677284,-4.84978566,-4.03481822
8.93889657,-1.29201061,-2.02137737,6.22063456,-2.07077720,-8.51706737,-2.16006981,-6.86077816,-4.66114239,-4.37658435
8.92334758,-1.31695058,-2.14690235,6.15163074,-2.25862953,-8.36526941,-2.45839770,-6.89595463,-4.44019897,-4.66935980
8.95431907,-1.32164048,-2.26659600,6.04890428,-2.37168777,-8.12420575,-2.73160014,-6.95212876,-4.20223853,-4.93738301
8.99518607,-1.37717751,-2.35200936,5.96574076,-2.57004501,-7.88087569,-2.97936250,-6.94848909,-3.98189540,-5.24202200
8.98089425,-1.39158096,-2.48161086,5.89037652,-2.72831661,-7.69163347,-3.29085415,-7.01470224,-3.67486845,-5.51014180
8.97333509,-1.36096039,-2.53689936,5.79956398,-2.87145280,-7.47397758,-3.52708394,-7.10310052,-3.36297761,-5.79193465
8.95766566,-1.37366606,-2.62076636,5.74504551,-3.03344734,-7.24528414,-3.79789174,-7.17364405,-3.02921745,-6.06813747
8.95995246,-1.44354485,-2.74784442,5.69828286,-3.16518492,-7.02744133,-4.00121636,-7.21098133,-2.67746307,-6.24874010
8.94078344,-1.47350430,-2.91313674,5.59833551,-3.29763995,-6.75935416,-4.23769403,-7.31459916,-2.32217506,-6.42560887
8.97723442,-1.42136978,-2.99400012,5.55131933,-3.41912115,-6.52571053,-4.45439820,-7.40010516,-1.93271507,-6.59114724
8.96614275,-1.45075780,-3.12855239,5.45358935,-3.48842680,-6.26745128,-4.69099034,-7.50081165,-1.56374696,-6.79323291
8.97804355,-1.43833379,-3.22938908,5.37963317,-3.60703726,-6.02466351,-4.92491230,-7.61989540,-1.12523309,-6.99203218
